,mes,uf,gasto
3612,2009-02-01,Acre,2.08677561
3613,2009-03-01,Acre,2.47636426
3614,2009-04-01,Acre,2.3968876299999997
3615,2009-05-01,Acre,2.6102618
3616,2009-06-01,Acre,2.1740981
3617,2009-07-01,Acre,2.05188516
3618,2009-08-01,Acre,1.71470791
3619,2009-09-01,Acre,1.34153234
3620,2009-10-01,Acre,2.2884588999999997
3621,2009-11-01,Acre,2.46271279
3622,2009-12-01,Acre,2.2549002000000002
3623,2010-01-01,Acre,2.38153593
3624,2010-02-01,Acre,2.07998105
3625,2010-03-01,Acre,2.56483777
3626,2010-04-01,Acre,2.58831806
3627,2010-05-01,Acre,2.53852567
3628,2010-06-01,Acre,2.3197864100000003
3629,2010-07-01,Acre,2.2791566000000003
3630,2010-08-01,Acre,2.45459937
3631,2010-09-01,Acre,2.57892375
3632,2010-10-01,Acre,2.62544329
3633,2010-11-01,Acre,2.51299515
3634,2010-12-01,Acre,2.50058976
3635,2011-01-01,Acre,2.7495216499999997
3636,2011-02-01,Acre,2.47351582
3637,2011-03-01,Acre,2.80144623
3638,2011-04-01,Acre,2.67280331
3639,2011-05-01,Acre,3.1355212999999997
3640,2011-06-01,Acre,2.71904465
3641,2011-07-01,Acre,2.81455089
3642,2011-08-01,Acre,2.92352936
3643,2011-09-01,Acre,2.80454695
3644,2011-10-01,Acre,2.7732029799999998
3645,2011-11-01,Acre,2.71116825
3646,2011-12-01,Acre,2.76518744
3647,2012-01-01,Acre,2.80427511
3648,2012-02-01,Acre,2.46038333
3649,2012-03-01,Acre,3.06214631
3650,2012-04-01,Acre,2.78046609
3651,2012-05-01,Acre,2.81147116
3652,2012-06-01,Acre,2.81301239
3653,2012-07-01,Acre,2.9469767200000003
3654,2012-08-01,Acre,2.8015901299999997
3655,2012-09-01,Acre,3.08989824
3656,2012-10-01,Acre,3.04907115
3657,2012-11-01,Acre,2.85802889
3658,2012-12-01,Acre,2.64214091
3659,2013-01-01,Acre,2.77480296
3660,2013-02-01,Acre,2.65039104
3661,2013-03-01,Acre,2.81305949
3662,2013-04-01,Acre,2.90625788
3663,2013-05-01,Acre,2.89327556
3664,2013-06-01,Acre,2.6878614300000003
3665,2013-07-01,Acre,2.94038736
3666,2013-08-01,Acre,2.89594114
3667,2013-09-01,Acre,2.82479619
3668,2013-10-01,Acre,3.03423268
3669,2013-11-01,Acre,2.6823706499999997
3670,2013-12-01,Acre,2.680655
3671,2014-01-01,Acre,2.8805701200000002
3672,2014-02-01,Acre,2.61147972
3673,2014-03-01,Acre,3.0261177000000004
3674,2014-04-01,Acre,3.11643345
3675,2014-05-01,Acre,3.16655772
3676,2014-06-01,Acre,3.1387597400000002
3677,2014-07-01,Acre,3.01189865
3678,2014-08-01,Acre,3.11143136
3679,2014-09-01,Acre,2.6305603900000003
3680,2014-10-01,Acre,3.07989404
3681,2014-11-01,Acre,3.1916639300000003
3682,2014-12-01,Acre,2.8628249500000003
3683,2015-01-01,Acre,3.1365225299999997
3684,2015-02-01,Acre,2.9018297000000004
3685,2015-03-01,Acre,3.04347478
3686,2015-04-01,Acre,3.13947252
3687,2015-05-01,Acre,3.09643052
3688,2015-06-01,Acre,3.33448241
3689,2015-07-01,Acre,2.95321226
3690,2015-08-01,Acre,3.16207503
3691,2015-09-01,Acre,3.10985627
3692,2015-10-01,Acre,3.1770876400000003
3693,2015-11-01,Acre,3.09786879
3694,2015-12-01,Acre,3.05999259
3695,2016-01-01,Acre,3.1681909100000003
3696,2016-02-01,Acre,3.0379228
3697,2016-03-01,Acre,3.27159956
3698,2016-04-01,Acre,3.20789315
3699,2016-05-01,Acre,3.4023937
3700,2016-06-01,Acre,3.38064497
3701,2016-07-01,Acre,3.56610755
3702,2016-08-01,Acre,3.52320857
3703,2016-09-01,Acre,3.1739324300000002
3704,2016-10-01,Acre,2.9110801800000004
3705,2016-11-01,Acre,3.08265271
3706,2016-12-01,Acre,3.17350952
3707,2017-01-01,Acre,3.00972719
3708,2017-02-01,Acre,3.13447101
3709,2017-03-01,Acre,3.5867812999999997
3710,2017-04-01,Acre,2.8113654300000004
3711,2017-05-01,Acre,3.1614465299999996
3712,2017-06-01,Acre,3.35522335
3713,2017-07-01,Acre,3.56269154
3714,2017-08-01,Acre,3.37529664
3715,2017-09-01,Acre,3.34149758
3716,2017-10-01,Acre,3.35837805
3717,2017-11-01,Acre,3.14538544
3718,2017-12-01,Acre,2.6387739199999998
3719,2018-01-01,Acre,2.96816875
3720,2018-02-01,Acre,2.76979739
3721,2018-03-01,Acre,3.05763196
3722,2018-04-01,Acre,2.87496531
3723,2018-05-01,Acre,3.17557517
3724,2018-06-01,Acre,3.0609032099999998
3725,2018-07-01,Acre,3.2530116099999997
3726,2018-08-01,Acre,3.0406450499999997
3727,2018-09-01,Acre,2.92617927
3728,2018-10-01,Acre,3.1261206400000003
3729,2018-11-01,Acre,2.47345485
3730,2018-12-01,Acre,2.2774934900000003
3731,2019-01-01,Acre,2.59434732
3732,2019-02-01,Acre,2.23438836
3733,2019-03-01,Acre,2.4730084900000002
3734,2019-04-01,Acre,2.97976477
3735,2019-05-01,Acre,3.07053395
3736,2019-06-01,Acre,3.24905269
3737,2019-07-01,Acre,3.56753864
3738,2019-08-01,Acre,2.98107298
3739,2019-09-01,Acre,2.99886031
3740,2019-10-01,Acre,3.29337897
3741,2019-11-01,Acre,3.17424943
3742,2019-12-01,Acre,2.95956909
3743,2020-01-01,Acre,3.26112388
3744,2020-02-01,Acre,2.9812642200000004
3745,2020-03-01,Acre,2.85910206
3746,2020-04-01,Acre,2.47206308
3747,2020-05-01,Acre,2.38389548
3748,2020-06-01,Acre,2.1999207000000003
3749,2020-07-01,Acre,1.1638130800000002
3750,2008-02-01,Roraima,0.77168783
3751,2008-03-01,Roraima,0.8760911800000001
3752,2008-04-01,Roraima,0.8969525300000001
3753,2008-05-01,Roraima,1.02728873
3754,2008-06-01,Roraima,0.9382935400000001
3755,2008-07-01,Roraima,1.00434044
3756,2008-08-01,Roraima,1.04529111
3757,2008-09-01,Roraima,1.00374089
3758,2008-10-01,Roraima,1.05506343
3759,2008-11-01,Roraima,1.22320073
3760,2008-12-01,Roraima,1.23652918
3761,2009-01-01,Roraima,1.1862813600000002
3762,2009-02-01,Roraima,1.10622518
3763,2009-03-01,Roraima,1.42269018
3764,2009-04-01,Roraima,1.37785919
3765,2009-05-01,Roraima,1.3638830100000001
3766,2009-06-01,Roraima,1.3466608899999999
3767,2009-07-01,Roraima,1.3710193700000002
3768,2009-08-01,Roraima,1.52969618
3769,2009-09-01,Roraima,1.5734186799999998
3770,2009-10-01,Roraima,1.51739192
3771,2009-11-01,Roraima,1.59781124
3772,2009-12-01,Roraima,1.53694182
3773,2010-01-01,Roraima,1.61778176
3774,2010-02-01,Roraima,1.45229535
3775,2010-03-01,Roraima,1.81700416
3776,2010-04-01,Roraima,1.7157621
3777,2010-05-01,Roraima,1.93373303
3778,2010-06-01,Roraima,1.84906595
3779,2010-07-01,Roraima,1.87720462
3780,2010-08-01,Roraima,2.04606398
3781,2010-09-01,Roraima,1.93948867
3782,2010-10-01,Roraima,1.75767571
3783,2010-11-01,Roraima,1.52824534
3784,2010-12-01,Roraima,1.4851666000000001
3785,2011-01-01,Roraima,1.60488645
3786,2011-02-01,Roraima,1.22017672
3787,2011-03-01,Roraima,1.27612086
3788,2011-04-01,Roraima,1.37994219
3789,2011-05-01,Roraima,1.67912267
3790,2011-06-01,Roraima,1.77032467
3791,2011-07-01,Roraima,1.64615739
3792,2011-08-01,Roraima,1.6563795
3793,2011-09-01,Roraima,1.80245034
3794,2011-10-01,Roraima,1.85613144
3795,2011-11-01,Roraima,1.65552198
3796,2011-12-01,Roraima,1.62035106
3797,2012-01-01,Roraima,1.60553638
3798,2012-02-01,Roraima,1.62515947
3799,2012-03-01,Roraima,1.76860561
3800,2012-04-01,Roraima,1.5890726899999998
3801,2012-05-01,Roraima,1.9826571100000001
3802,2012-06-01,Roraima,1.78255743
3803,2012-07-01,Roraima,1.74356281
3804,2012-08-01,Roraima,1.82272418
3805,2012-09-01,Roraima,1.63745804
3806,2012-10-01,Roraima,1.37424723
3807,2012-11-01,Roraima,1.61327045
3808,2012-12-01,Roraima,1.58656921
3809,2013-01-01,Roraima,1.71299469
3810,2013-02-01,Roraima,1.4831953
3811,2013-03-01,Roraima,1.78341148
3812,2013-04-01,Roraima,1.71308373
3813,2013-05-01,Roraima,1.72446455
3814,2013-06-01,Roraima,1.9653469099999998
3815,2013-07-01,Roraima,1.8350943
3816,2013-08-01,Roraima,1.81609181
3817,2013-09-01,Roraima,1.74144949
3818,2013-10-01,Roraima,1.7795228
3819,2013-11-01,Roraima,1.69845051
3820,2013-12-01,Roraima,1.73985556
3821,2014-01-01,Roraima,1.64961713
3822,2014-02-01,Roraima,1.44469749
3823,2014-03-01,Roraima,1.82839554
3824,2014-04-01,Roraima,1.74347424
3825,2014-05-01,Roraima,1.93937914
3826,2014-06-01,Roraima,1.77853078
3827,2014-07-01,Roraima,1.83932194
3828,2014-08-01,Roraima,1.81800317
3829,2014-09-01,Roraima,1.89092498
3830,2014-10-01,Roraima,1.79237675
3831,2014-11-01,Roraima,1.9291948700000001
3832,2014-12-01,Roraima,1.92745243
3833,2015-01-01,Roraima,1.95267949
3834,2015-02-01,Roraima,1.65014301
3835,2015-03-01,Roraima,1.80673029
3836,2015-04-01,Roraima,1.96724927
3837,2015-05-01,Roraima,2.00223947
3838,2015-06-01,Roraima,2.20046533
3839,2015-07-01,Roraima,2.23054402
3840,2015-08-01,Roraima,2.2854675299999996
3841,2015-09-01,Roraima,2.21519154
3842,2015-10-01,Roraima,2.00587076
3843,2015-11-01,Roraima,1.93720801
3844,2015-12-01,Roraima,2.0000281
3845,2016-01-01,Roraima,2.30694641
3846,2016-02-01,Roraima,2.0009249
3847,2016-03-01,Roraima,2.33321837
3848,2016-04-01,Roraima,2.06971658
3849,2016-05-01,Roraima,2.10513054
3850,2016-06-01,Roraima,2.39006015
3851,2016-07-01,Roraima,2.32471008
3852,2016-08-01,Roraima,2.47690343
3853,2016-09-01,Roraima,2.2125165
3854,2016-10-01,Roraima,2.34908457
3855,2016-11-01,Roraima,2.1848368
3856,2016-12-01,Roraima,2.38005758
3857,2017-01-01,Roraima,2.3703596200000003
3858,2017-02-01,Roraima,2.25652994
3859,2017-03-01,Roraima,2.60219108
3860,2017-04-01,Roraima,2.3921603
3861,2017-05-01,Roraima,2.76153623
3862,2017-06-01,Roraima,2.69921385
3863,2017-07-01,Roraima,2.68274628
3864,2017-08-01,Roraima,2.8911002000000003
3865,2017-09-01,Roraima,2.73767778
3866,2017-10-01,Roraima,2.69372629
3867,2017-11-01,Roraima,2.6714515299999997
3868,2017-12-01,Roraima,2.6883157
3869,2018-01-01,Roraima,2.7409520699999996
3870,2018-02-01,Roraima,2.47834944
3871,2018-03-01,Roraima,2.67495894
3872,2018-04-01,Roraima,2.72126119
3873,2018-05-01,Roraima,2.84481166
3874,2018-06-01,Roraima,2.96716135
3875,2018-07-01,Roraima,2.8415879700000004
3876,2018-08-01,Roraima,3.3282306299999997
3877,2018-09-01,Roraima,2.87869104
3878,2018-10-01,Roraima,2.96432432
3879,2018-11-01,Roraima,2.5247124
3880,2018-12-01,Roraima,2.4624516400000003
3881,2019-01-01,Roraima,2.66224018
3882,2019-02-01,Roraima,2.4999961600000002
3883,2019-03-01,Roraima,2.84613556
3884,2019-04-01,Roraima,2.78982329
3885,2019-05-01,Roraima,2.8393895299999996
3886,2019-06-01,Roraima,2.6475402000000003
3887,2019-07-01,Roraima,2.86577771
3888,2019-08-01,Roraima,3.18132182
3889,2019-09-01,Roraima,3.07043696
3890,2019-10-01,Roraima,3.1623424399999998
3891,2019-11-01,Roraima,3.12110471
3892,2019-12-01,Roraima,2.8899698700000003
3893,2020-01-01,Roraima,3.0845610800000003
3894,2020-02-01,Roraima,2.96715904
3895,2020-03-01,Roraima,2.81395405
3896,2020-04-01,Roraima,2.3049614199999997
3897,2020-05-01,Roraima,2.91077644
3898,2020-06-01,Roraima,3.2164665099999996
3899,2020-07-01,Roraima,2.73949841
3900,2008-02-01,Amapá,1.27506372
3901,2008-03-01,Amapá,1.17774593
3902,2008-04-01,Amapá,1.39637151
3903,2008-05-01,Amapá,1.41152077
3904,2008-06-01,Amapá,1.42089201
3905,2008-07-01,Amapá,1.36723547
3906,2008-08-01,Amapá,1.55034063
3907,2008-09-01,Amapá,1.55016699
3908,2008-10-01,Amapá,1.6356765
3909,2008-11-01,Amapá,1.64790331
3910,2008-12-01,Amapá,1.6493807600000001
3911,2009-01-01,Amapá,1.7023074299999998
3912,2009-02-01,Amapá,1.61760391
3913,2009-03-01,Amapá,1.8633765
3914,2009-04-01,Amapá,1.8992153600000001
3915,2009-05-01,Amapá,1.92901206
3916,2009-06-01,Amapá,1.77615594
3917,2009-07-01,Amapá,1.76573176
3918,2009-08-01,Amapá,2.03876273
3919,2009-09-01,Amapá,1.82003362
3920,2009-10-01,Amapá,1.80609238
3921,2009-11-01,Amapá,1.66931882
3922,2009-12-01,Amapá,1.55108336
3923,2010-01-01,Amapá,1.7130374499999999
3924,2010-02-01,Amapá,1.44848925
3925,2010-03-01,Amapá,1.85018141
3926,2010-04-01,Amapá,1.86022548
3927,2010-05-01,Amapá,1.7393710900000001
3928,2010-06-01,Amapá,1.82649245
3929,2010-07-01,Amapá,1.82743346
3930,2010-08-01,Amapá,1.9337826
3931,2010-09-01,Amapá,1.72122414
3932,2010-10-01,Amapá,1.67941024
3933,2010-11-01,Amapá,1.6722338700000001
3934,2010-12-01,Amapá,1.51478777
3935,2011-01-01,Amapá,1.86589298
3936,2011-02-01,Amapá,1.6841783300000002
3937,2011-03-01,Amapá,1.91670022
3938,2011-04-01,Amapá,1.9619760400000001
3939,2011-05-01,Amapá,1.86883595
3940,2011-06-01,Amapá,1.6443998400000002
3941,2011-07-01,Amapá,1.75461159
3942,2011-08-01,Amapá,1.89626648
3943,2011-09-01,Amapá,1.8057833
3944,2011-10-01,Amapá,1.89007125
3945,2011-11-01,Amapá,1.82448966
3946,2011-12-01,Amapá,1.59620103
3947,2012-01-01,Amapá,1.87646636
3948,2012-02-01,Amapá,1.79017691
3949,2012-03-01,Amapá,1.91402623
3950,2012-04-01,Amapá,1.87300995
3951,2012-05-01,Amapá,2.1412713599999997
3952,2012-06-01,Amapá,1.85815383
3953,2012-07-01,Amapá,2.00851181
3954,2012-08-01,Amapá,2.09138806
3955,2012-09-01,Amapá,1.95505892
3956,2012-10-01,Amapá,2.0673575
3957,2012-11-01,Amapá,1.87548025
3958,2012-12-01,Amapá,1.69809696
3959,2013-01-01,Amapá,1.98415033
3960,2013-02-01,Amapá,1.81696655
3961,2013-03-01,Amapá,2.05421374
3962,2013-04-01,Amapá,2.21299419
3963,2013-05-01,Amapá,2.12715129
3964,2013-06-01,Amapá,2.0300729
3965,2013-07-01,Amapá,2.01898922
3966,2013-08-01,Amapá,2.03026574
3967,2013-09-01,Amapá,1.99837804
3968,2013-10-01,Amapá,2.30238278
3969,2013-11-01,Amapá,1.9145233899999998
3970,2013-12-01,Amapá,1.8615383799999998
3971,2014-01-01,Amapá,2.17583082
3972,2014-02-01,Amapá,1.8357606000000002
3973,2014-03-01,Amapá,2.03006308
3974,2014-04-01,Amapá,2.1704459799999998
3975,2014-05-01,Amapá,1.92514916
3976,2014-06-01,Amapá,1.83911366
3977,2014-07-01,Amapá,1.94005621
3978,2014-08-01,Amapá,1.92035335
3979,2014-09-01,Amapá,1.96689786
3980,2014-10-01,Amapá,2.00256003
3981,2014-11-01,Amapá,1.5463586299999998
3982,2014-12-01,Amapá,1.4440871100000001
3983,2015-01-01,Amapá,1.64386704
3984,2015-02-01,Amapá,1.59687207
3985,2015-03-01,Amapá,1.94147546
3986,2015-04-01,Amapá,1.87984954
3987,2015-05-01,Amapá,1.8838853
3988,2015-06-01,Amapá,2.02712941
3989,2015-07-01,Amapá,2.0115121
3990,2015-08-01,Amapá,2.0112129199999997
3991,2015-09-01,Amapá,2.09980971
3992,2015-10-01,Amapá,1.85274603
3993,2015-11-01,Amapá,1.7857547
3994,2015-12-01,Amapá,1.58290481
3995,2016-01-01,Amapá,1.64332769
3996,2016-02-01,Amapá,1.63417849
3997,2016-03-01,Amapá,1.8759818000000001
3998,2016-04-01,Amapá,1.92746131
3999,2016-05-01,Amapá,1.9217056499999998
4000,2016-06-01,Amapá,2.07585244
4001,2016-07-01,Amapá,1.8742278600000002
4002,2016-08-01,Amapá,1.80464032
4003,2016-09-01,Amapá,1.75859638
4004,2016-10-01,Amapá,1.7665041499999998
4005,2016-11-01,Amapá,1.60300031
4006,2016-12-01,Amapá,1.74778008
4007,2017-01-01,Amapá,1.8188741499999999
4008,2017-02-01,Amapá,1.55858521
4009,2017-03-01,Amapá,2.04091024
4010,2017-04-01,Amapá,1.81347793
4011,2017-05-01,Amapá,2.12567711
4012,2017-06-01,Amapá,2.12857823
4013,2017-07-01,Amapá,1.87312082
4014,2017-08-01,Amapá,1.99085021
4015,2017-09-01,Amapá,1.92080756
4016,2017-10-01,Amapá,1.9151766399999999
4017,2017-11-01,Amapá,1.78292717
4018,2017-12-01,Amapá,1.61077922
4019,2018-01-01,Amapá,1.8882166699999998
4020,2018-02-01,Amapá,1.756846
4021,2018-03-01,Amapá,1.8697465
4022,2018-04-01,Amapá,2.0092114
4023,2018-05-01,Amapá,2.09222929
4024,2018-06-01,Amapá,2.047927
4025,2018-07-01,Amapá,2.2602107200000003
4026,2018-08-01,Amapá,2.4086592400000004
4027,2018-09-01,Amapá,2.36922352
4028,2018-10-01,Amapá,2.58815429
4029,2018-11-01,Amapá,2.2984581800000004
4030,2018-12-01,Amapá,2.35679888
4031,2019-01-01,Amapá,2.44132503
4032,2019-02-01,Amapá,2.56417612
4033,2019-03-01,Amapá,2.6042639199999997
4034,2019-04-01,Amapá,2.57361574
4035,2019-05-01,Amapá,2.12785177
4036,2019-06-01,Amapá,2.63289052
4037,2019-07-01,Amapá,2.44587482
4038,2019-08-01,Amapá,2.17306089
4039,2019-09-01,Amapá,2.54134233
4040,2019-10-01,Amapá,2.54018386
4041,2019-11-01,Amapá,2.2394433599999997
4042,2019-12-01,Amapá,2.1414008300000003
4043,2020-01-01,Amapá,2.34985856
4044,2020-02-01,Amapá,2.34249995
4045,2020-03-01,Amapá,2.28624146
4046,2020-04-01,Amapá,1.77455812
4047,2020-05-01,Amapá,2.7010148700000003
4048,2020-06-01,Amapá,2.69949223
4049,2020-07-01,Amapá,2.1550833700000003
